pedido_id,data_operacao,turno,equipe,inicio_separacao,fim_expedicao,linhas_pedido,unidades,caixas_fechadas,embalagem_especial,ruptura_ou_substituicao,retrabalho,minutos_retrabalho,ocorrencia_operacional,expedido_no_prazo
PED015207,2026-06-12,MANHÃ,EQUIPE A,2026-06-12T11:32:00-03:00,2026-06-12T11:54:00-03:00,2,2,0,false,false,false,0,,true
PED015208,2026-06-17,MANHÃ,EQUIPE A,2026-06-17T07:14:00-03:00,2026-06-17T07:30:00-03:00,1,1,0,false,false,false,0,,true
PED015209,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T08:37:00-03:00,2026-06-30T08:57:00-03:00,2,2,0,false,false,false,0,,false
PED015211,2026-06-17,MANHÃ,EQUIPE A,2026-06-17T11:29:00-03:00,2026-06-17T11:44:00-03:00,1,1,0,false,false,false,0,,true
PED015212,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T14:24:00-03:00,2026-06-30T14:48:00-03:00,3,3,0,false,false,false,0,,false
PED015213,2026-06-15,TARDE,EQUIPE B,2026-06-15T15:17:00-03:00,2026-06-15T15:46:00-03:00,1,1,0,false,true,false,0,Substituição de item,true
PED015214,2026-06-04,MANHÃ,EQUIPE A,2026-06-04T10:38:00-03:00,2026-06-04T11:06:00-03:00,3,3,0,false,false,false,0,,false
PED015215,2026-06-08,TARDE,EQUIPE B,2026-06-08T15:54:00-03:00,2026-06-08T16:21:00-03:00,3,3,0,false,false,false,0,,false
PED015216,2026-06-05,TARDE,EQUIPE B,2026-06-05T13:38:00-03:00,2026-06-05T14:01:00-03:00,2,2,0,false,false,false,0,,false
PED015217,2026-06-16,TARDE,EQUIPE B,2026-06-16T13:03:00-03:00,2026-06-16T13:20:00-03:00,1,2,0,false,false,false,0,,false
PED015218,2026-06-30,TARDE,EQUIPE B,2026-06-30T13:21:00-03:00,2026-06-30T13:41:00-03:00,2,2,0,false,false,false,0,,false
PED015219,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T08:21:00-03:00,2026-06-30T08:43:00-03:00,2,2,0,false,false,false,0,,true
PED015220,2026-06-25,MANHÃ,EQUIPE A,2026-06-25T11:14:00-03:00,2026-06-25T11:35:00-03:00,2,2,0,false,false,false,0,,true
PED015222,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T09:58:00-03:00,2026-06-02T10:18:00-03:00,2,2,0,false,false,false,0,,true
PED015223,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T10:07:00-03:00,2026-06-26T10:37:00-03:00,3,5,0,false,false,false,0,,false
PED015224,2026-06-22,TARDE,EQUIPE B,2026-06-22T15:11:00-03:00,2026-06-22T15:28:00-03:00,1,1,0,false,false,false,0,,true
PED015225,2026-06-29,MANHÃ,EQUIPE A,2026-06-29T09:50:00-03:00,2026-06-29T10:18:00-03:00,3,3,0,false,false,false,0,,true
PED015226,2026-06-08,TARDE,EQUIPE B,2026-06-08T16:35:00-03:00,2026-06-08T17:06:00-03:00,3,8,0,false,false,false,0,,true
PED015227,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T11:10:00-03:00,2026-06-30T11:34:00-03:00,2,4,0,false,false,false,0,,false
PED015228,2026-06-23,TARDE,EQUIPE B,2026-06-23T13:20:00-03:00,2026-06-23T13:36:00-03:00,1,1,0,false,false,false,0,,true
PED015229,2026-06-17,MANHÃ,EQUIPE A,2026-06-17T11:59:00-03:00,2026-06-17T12:16:00-03:00,1,1,0,false,false,false,0,,true
PED015230,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T07:04:00-03:00,2026-06-23T07:19:00-03:00,1,1,0,false,false,false,0,,false
PED015231,2026-06-29,MANHÃ,EQUIPE A,2026-06-29T07:03:00-03:00,2026-06-29T07:44:00-03:00,1,1,0,false,false,true,12,Retrabalho de conferência,true
PED015232,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T08:27:00-03:00,2026-06-16T08:43:00-03:00,1,1,0,false,false,false,0,,true
PED015234,2026-06-19,MANHÃ,EQUIPE A,2026-06-19T09:39:00-03:00,2026-06-19T10:11:00-03:00,3,11,0,false,false,false,0,,true
PED015236,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T10:54:00-03:00,2026-06-23T11:24:00-03:00,4,5,0,false,false,false,0,,false
PED015237,2026-06-03,TARDE,EQUIPE B,2026-06-03T16:26:00-03:00,2026-06-03T16:41:00-03:00,1,1,0,false,false,false,0,,true
PED015238,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T07:17:00-03:00,2026-06-30T07:40:00-03:00,2,2,0,false,false,false,0,,true
PED015239,2026-06-18,MANHÃ,EQUIPE A,2026-06-18T08:16:00-03:00,2026-06-18T08:37:00-03:00,2,2,0,false,false,false,0,,true
PED015240,2026-06-11,MANHÃ,EQUIPE A,2026-06-11T11:33:00-03:00,2026-06-11T11:55:00-03:00,2,3,0,false,false,false,0,,false
PED015241,2026-06-22,MANHÃ,EQUIPE A,2026-06-22T08:19:00-03:00,2026-06-22T08:55:00-03:00,4,6,0,false,false,false,0,,true
PED015242,2026-06-17,MANHÃ,EQUIPE A,2026-06-17T09:27:00-03:00,2026-06-17T09:51:00-03:00,3,3,0,false,false,false,0,,true
PED015243,2026-06-17,TARDE,EQUIPE B,2026-06-17T15:14:00-03:00,2026-06-17T15:37:00-03:00,2,2,0,false,false,false,0,,false
PED015244,2026-06-29,TARDE,EQUIPE B,2026-06-29T15:58:00-03:00,2026-06-29T16:13:00-03:00,1,1,0,false,false,false,0,,false
PED015245,2026-06-12,MANHÃ,EQUIPE A,2026-06-12T07:02:00-03:00,2026-06-12T07:28:00-03:00,3,5,0,false,false,false,0,,true
PED015246,2026-06-26,TARDE,EQUIPE B,2026-06-26T16:10:00-03:00,2026-06-26T16:27:00-03:00,1,1,0,false,false,false,0,,false
PED015247,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T09:56:00-03:00,2026-06-23T10:25:00-03:00,4,4,0,false,false,false,0,,true
PED015248,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T08:51:00-03:00,2026-06-16T09:27:00-03:00,5,6,0,false,false,false,0,,false
PED015249,2026-06-29,MANHÃ,EQUIPE A,2026-06-29T09:25:00-03:00,2026-06-29T09:53:00-03:00,3,3,0,false,false,false,0,,false
PED015250,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T10:37:00-03:00,2026-06-10T11:16:00-03:00,3,6,0,false,true,false,0,Substituição de item,true
PED015251,2026-06-05,MANHÃ,EQUIPE A,2026-06-05T09:19:00-03:00,2026-06-05T09:36:00-03:00,1,1,0,false,false,false,0,,true
PED015252,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T08:30:00-03:00,2026-06-10T08:47:00-03:00,1,1,0,false,false,false,0,,false
PED015253,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T11:40:00-03:00,2026-06-30T11:56:00-03:00,1,2,0,false,false,false,0,,false
PED015255,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T10:30:00-03:00,2026-06-02T11:11:00-03:00,4,4,0,true,false,false,0,,true
PED015256,2026-06-05,TARDE,EQUIPE B,2026-06-05T15:39:00-03:00,2026-06-05T15:56:00-03:00,1,1,0,false,false,false,0,,false
PED015257,2026-06-29,TARDE,EQUIPE B,2026-06-29T13:22:00-03:00,2026-06-29T14:15:00-03:00,3,4,0,true,false,true,7,Retrabalho de conferência,true
PED015258,2026-06-29,MANHÃ,EQUIPE A,2026-06-29T11:15:00-03:00,2026-06-29T11:50:00-03:00,2,3,0,false,false,true,7,Retrabalho de conferência,true
PED015259,2026-06-15,MANHÃ,EQUIPE A,2026-06-15T11:56:00-03:00,2026-06-15T12:29:00-03:00,2,2,0,true,false,false,0,,true
PED015260,2026-06-29,TARDE,EQUIPE B,2026-06-29T14:30:00-03:00,2026-06-29T14:58:00-03:00,3,3,0,false,false,false,0,,false
PED015261,2026-06-15,MANHÃ,EQUIPE A,2026-06-15T11:20:00-03:00,2026-06-15T11:40:00-03:00,2,3,0,false,false,false,0,,true
PED015262,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T08:21:00-03:00,2026-06-10T08:44:00-03:00,2,2,0,false,false,false,0,,true
PED015263,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T08:17:00-03:00,2026-06-30T08:39:00-03:00,2,2,0,false,false,false,0,,false
PED015264,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T07:25:00-03:00,2026-06-23T08:22:00-03:00,3,3,0,true,false,true,11,Retrabalho de conferência,true
PED015265,2026-06-15,TARDE,EQUIPE B,2026-06-15T16:07:00-03:00,2026-06-15T16:22:00-03:00,1,1,0,false,false,false,0,,true
PED015266,2026-06-22,MANHÃ,EQUIPE A,2026-06-22T07:40:00-03:00,2026-06-22T08:04:00-03:00,2,3,0,false,false,false,0,,true
PED015267,2026-06-02,TARDE,EQUIPE B,2026-06-02T13:04:00-03:00,2026-06-02T13:26:00-03:00,2,3,0,false,false,false,0,,true
PED015268,2026-06-24,MANHÃ,EQUIPE A,2026-06-24T07:08:00-03:00,2026-06-24T07:49:00-03:00,3,3,0,false,true,false,0,Substituição de item,false
PED015269,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T11:50:00-03:00,2026-06-10T12:05:00-03:00,1,1,0,false,false,false,0,,false
PED015270,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T07:52:00-03:00,2026-06-26T08:18:00-03:00,3,4,0,false,false,false,0,,true
PED015271,2026-06-26,TARDE,EQUIPE B,2026-06-26T13:51:00-03:00,2026-06-26T14:13:00-03:00,2,4,0,false,false,false,0,,true
PED015272,2026-06-23,TARDE,EQUIPE B,2026-06-23T16:17:00-03:00,2026-06-23T16:46:00-03:00,4,4,0,false,false,false,0,,false
PED015273,2026-06-10,TARDE,EQUIPE B,2026-06-10T13:37:00-03:00,2026-06-10T13:54:00-03:00,1,1,0,false,false,false,0,,false
PED015274,2026-06-12,MANHÃ,EQUIPE A,2026-06-12T10:16:00-03:00,2026-06-12T10:40:00-03:00,2,4,0,false,false,false,0,,false
PED015275,2026-06-24,MANHÃ,EQUIPE A,2026-06-24T08:53:00-03:00,2026-06-24T09:32:00-03:00,3,3,0,false,true,false,0,Substituição de item,true
PED015276,2026-06-18,MANHÃ,EQUIPE A,,2026-06-18T11:50:00-03:00,1,1,0,false,false,false,0,,true
PED015277,2026-06-24,TARDE,EQUIPE B,2026-06-24T14:28:00-03:00,2026-06-24T15:01:00-03:00,4,11,0,false,false,false,0,,false
PED015278,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T07:04:00-03:00,2026-06-30T07:35:00-03:00,4,5,0,false,false,false,0,,true
PED015279,2026-06-02,TARDE,EQUIPE B,2026-06-02T14:37:00-03:00,2026-06-02T15:30:00-03:00,4,4,0,false,false,true,11,Retrabalho de conferência,true
PED015280,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T08:32:00-03:00,2026-06-02T08:57:00-03:00,3,3,0,false,false,false,0,,true
PED015281,2026-06-30,TARDE,EQUIPE B,2026-06-30T14:58:00-03:00,2026-06-30T15:47:00-03:00,3,3,0,false,false,true,9,Retrabalho de conferência,false
PED015282,2026-06-09,MANHÃ,EQUIPE A,2026-06-09T11:02:00-03:00,2026-06-09T11:17:00-03:00,1,1,0,false,false,false,0,,false
PED015283,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T08:07:00-03:00,2026-06-16T08:22:00-03:00,1,1,0,false,false,false,0,,true
PED015284,2026-06-05,MANHÃ,EQUIPE A,2026-06-05T09:08:00-03:00,2026-06-05T09:31:00-03:00,2,6,0,false,false,false,0,,true
PED015285,2026-06-08,TARDE,EQUIPE B,2026-06-08T15:56:00-03:00,2026-06-08T16:31:00-03:00,3,3,0,true,false,false,0,,true
PED015287,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T09:59:00-03:00,2026-06-26T10:23:00-03:00,2,2,0,false,false,false,0,,true
PED015288,2026-06-26,TARDE,EQUIPE B,2026-06-26T15:41:00-03:00,2026-06-26T16:18:00-03:00,3,4,0,true,false,false,0,,true
PED015289,2026-06-04,MANHÃ,EQUIPE A,2026-06-04T11:17:00-03:00,2026-06-04T11:40:00-03:00,2,2,0,false,false,false,0,,false
PED015290,2026-06-18,TARDE,EQUIPE B,2026-06-18T14:36:00-03:00,2026-06-18T15:05:00-03:00,3,4,0,false,false,false,0,,true
PED015291,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T07:32:00-03:00,2026-06-26T08:04:00-03:00,4,5,0,false,false,false,0,,true
PED015292,2026-06-19,MANHÃ,EQUIPE A,2026-06-19T09:48:00-03:00,2026-06-19T10:41:00-03:00,5,5,0,false,true,false,0,Substituição de item,false
PED015293,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T07:46:00-03:00,2026-06-23T08:15:00-03:00,3,5,0,false,false,false,0,,true
PED015295,2026-06-25,MANHÃ,EQUIPE A,2026-06-25T08:44:00-03:00,2026-06-25T09:16:00-03:00,4,5,0,false,false,false,0,,true
PED015296,2026-06-08,TARDE,EQUIPE B,2026-06-08T13:11:00-03:00,2026-06-08T13:32:00-03:00,2,3,0,false,false,false,0,,false
PED015297,2026-06-09,MANHÃ,EQUIPE A,2026-06-09T11:32:00-03:00,2026-06-09T11:48:00-03:00,1,1,0,false,false,false,0,,true
PED015298,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T07:06:00-03:00,2026-06-30T07:48:00-03:00,3,9,0,false,false,true,7,Retrabalho de conferência,true
PED015299,2026-06-04,TARDE,EQUIPE B,2026-06-04T16:09:00-03:00,2026-06-04T16:49:00-03:00,2,2,0,false,false,true,9,Retrabalho de conferência,true
PED015300,2026-06-04,TARDE,EQUIPE B,2026-06-04T16:32:00-03:00,2026-06-04T16:55:00-03:00,2,2,0,false,false,false,0,,true
PED015301,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T10:11:00-03:00,2026-06-16T10:41:00-03:00,4,7,0,false,false,false,0,,false
PED015302,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T08:18:00-03:00,2026-06-16T08:53:00-03:00,4,5,0,false,false,false,0,,false
PED015303,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T10:45:00-03:00,2026-06-16T11:01:00-03:00,1,2,0,false,false,false,0,,false
PED015304,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T09:25:00-03:00,2026-06-23T09:56:00-03:00,4,6,0,false,false,false,0,,false
PED015305,2026-06-15,MANHÃ,EQUIPE A,2026-06-15T08:20:00-03:00,2026-06-15T08:49:00-03:00,4,4,0,false,false,false,0,,true
PED015306,2026-06-08,MANHÃ,EQUIPE A,2026-06-08T07:26:00-03:00,2026-06-08T07:51:00-03:00,3,5,0,false,false,false,0,,false
PED015307,2026-06-09,MANHÃ,EQUIPE A,2026-06-09T11:48:00-03:00,2026-06-09T12:03:00-03:00,1,1,0,false,false,false,0,,false
PED015308,2026-06-22,MANHÃ,EQUIPE A,2026-06-22T10:52:00-03:00,2026-06-22T11:14:00-03:00,2,2,0,false,false,false,0,,true
PED015309,2026-06-08,MANHÃ,EQUIPE A,2026-06-08T11:34:00-03:00,2026-06-08T12:07:00-03:00,2,2,0,true,false,false,0,,true
PED015310,2026-06-08,MANHÃ,EQUIPE A,2026-06-08T09:02:00-03:00,2026-06-08T09:40:00-03:00,2,2,0,false,false,true,8,Retrabalho de conferência,true
PED015311,2026-06-24,MANHÃ,EQUIPE A,2026-06-24T09:48:00-03:00,2026-06-24T10:03:00-03:00,1,1,0,false,false,false,0,,true
PED015312,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T08:41:00-03:00,2026-06-26T09:23:00-03:00,3,3,0,false,false,true,7,Retrabalho de conferência,false
PED015313,2026-06-30,TARDE,EQUIPE B,2026-06-30T13:36:00-03:00,2026-06-30T14:02:00-03:00,3,3,0,false,false,false,0,,false
PED015314,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T09:09:00-03:00,2026-06-16T09:42:00-03:00,4,5,0,false,false,false,0,,true
PED015315,2026-06-19,MANHÃ,EQUIPE A,2026-06-19T08:35:00-03:00,2026-06-19T08:57:00-03:00,2,3,0,false,false,false,0,,false
PED015316,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T11:18:00-03:00,2026-06-02T11:42:00-03:00,2,2,0,false,false,false,0,,true
PED015317,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T08:20:00-03:00,2026-06-30T08:49:00-03:00,1,1,0,false,false,true,7,Retrabalho de conferência,true
PED015318,2026-06-08,MANHÃ,EQUIPE A,2026-06-08T11:19:00-03:00,2026-06-08T11:46:00-03:00,3,4,0,false,false,false,0,,true
PED015319,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T09:45:00-03:00,2026-06-30T10:21:00-03:00,2,2,0,false,true,false,0,Substituição de item,true
PED015320,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T10:50:00-03:00,2026-06-26T11:07:00-03:00,1,1,0,false,false,false,0,,true
PED015321,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T10:46:00-03:00,2026-06-10T11:10:00-03:00,2,2,0,false,false,false,0,,false
PED015322,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T10:07:00-03:00,2026-06-16T10:22:00-03:00,1,1,0,false,false,false,0,,false
PED015323,2026-06-30,TARDE,EQUIPE B,2026-06-30T13:03:00-03:00,2026-06-30T13:48:00-03:00,3,7,0,false,true,false,0,Substituição de item,true
PED015324,2026-06-30,TARDE,EQUIPE B,2026-06-30T13:32:00-03:00,2026-06-30T14:01:00-03:00,3,3,0,false,false,false,0,,true
PED015325,2026-06-25,MANHÃ,EQUIPE A,2026-06-25T09:44:00-03:00,2026-06-25T10:05:00-03:00,2,2,0,false,false,false,0,,true
PED015326,2026-06-09,MANHÃ,EQUIPE A,2026-06-09T09:22:00-03:00,2026-06-09T09:42:00-03:00,2,2,0,false,false,false,0,,false
PED015327,2026-06-09,TARDE,EQUIPE B,2026-06-09T15:46:00-03:00,2026-06-09T16:25:00-03:00,5,8,0,false,false,false,0,,false
PED015328,2026-06-26,TARDE,EQUIPE B,2026-06-26T13:23:00-03:00,2026-06-26T13:39:00-03:00,1,2,0,false,false,false,0,,true
PED015329,2026-06-15,MANHÃ,EQUIPE A,2026-06-15T11:13:00-03:00,2026-06-15T11:51:00-03:00,4,5,0,true,false,false,0,,false
PED015330,2026-06-12,MANHÃ,EQUIPE A,2026-06-12T09:36:00-03:00,2026-06-12T10:04:00-03:00,3,4,0,false,false,false,0,,true
PED015331,2026-06-15,TARDE,EQUIPE B,2026-06-15T13:26:00-03:00,2026-06-15T13:41:00-03:00,1,2,0,false,false,false,0,,true
PED015332,2026-06-05,TARDE,EQUIPE B,2026-06-05T16:40:00-03:00,2026-06-05T17:01:00-03:00,2,7,0,false,false,false,0,,false
PED015333,2026-06-04,MANHÃ,EQUIPE A,2026-06-04T11:16:00-03:00,2026-06-04T11:41:00-03:00,1,2,0,true,false,false,0,,true
PED015334,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T10:12:00-03:00,2026-06-30T10:37:00-03:00,3,5,0,false,false,false,0,,false
PED015335,2026-06-05,TARDE,EQUIPE B,2026-06-05T13:02:00-03:00,2026-06-05T13:26:00-03:00,3,5,0,false,false,false,0,,true
PED015336,2026-06-12,TARDE,EQUIPE B,2026-06-12T14:45:00-03:00,2026-06-12T15:02:00-03:00,1,2,0,false,false,false,0,,false
PED015337,2026-06-18,MANHÃ,EQUIPE A,2026-06-18T09:57:00-03:00,2026-06-18T10:19:00-03:00,1,1,0,true,false,false,0,,true
PED015338,2026-06-11,TARDE,EQUIPE B,2026-06-11T14:40:00-03:00,2026-06-11T15:08:00-03:00,3,4,0,false,false,false,0,,true
PED015339,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T09:18:00-03:00,2026-06-26T09:58:00-03:00,3,4,0,false,true,false,0,Substituição de item,true
PED015340,2026-06-15,TARDE,EQUIPE B,2026-06-15T14:33:00-03:00,2026-06-15T14:57:00-03:00,2,3,0,false,false,false,0,,true
PED015341,2026-06-04,MANHÃ,EQUIPE A,2026-06-04T10:12:00-03:00,2026-06-04T10:36:00-03:00,3,3,0,false,false,false,0,,false
PED015342,2026-06-03,MANHÃ,EQUIPE A,2026-06-03T09:22:00-03:00,2026-06-03T10:09:00-03:00,2,7,0,false,false,true,11,Retrabalho de conferência,true
PED015343,2026-06-16,MANHÃ,EQUIPE A,2026-06-16T09:03:00-03:00,2026-06-16T09:56:00-03:00,4,6,0,false,false,true,11,Retrabalho de conferência,false
PED015344,2026-06-23,MANHÃ,EQUIPE A,2026-06-23T10:54:00-03:00,2026-06-23T11:20:00-03:00,3,6,0,false,false,false,0,,false
PED015345,2026-06-24,MANHÃ,EQUIPE A,2026-06-24T09:10:00-03:00,2026-06-24T09:35:00-03:00,3,4,0,false,false,false,0,,false
PED015346,2026-06-04,TARDE,EQUIPE B,2026-06-04T13:24:00-03:00,2026-06-04T13:46:00-03:00,2,3,0,false,false,false,0,,true
PED015347,2026-06-18,MANHÃ,EQUIPE A,2026-06-18T09:27:00-03:00,2026-06-18T09:42:00-03:00,1,2,0,false,false,false,0,,false
PED015348,2026-06-19,MANHÃ,EQUIPE A,2026-06-19T08:04:00-03:00,2026-06-19T08:46:00-03:00,3,3,0,false,true,false,0,Substituição de item,true
PED015349,2026-06-09,MANHÃ,EQUIPE A,2026-06-09T10:33:00-03:00,2026-06-09T10:55:00-03:00,2,2,0,false,false,false,0,,false
PED015350,2026-06-30,TARDE,EQUIPE B,2026-06-30T13:26:00-03:00,2026-06-30T13:53:00-03:00,2,2,0,true,false,false,0,,true
PED015351,2026-06-25,MANHÃ,EQUIPE A,2026-06-25T09:37:00-03:00,2026-06-25T09:55:00-03:00,1,5,0,false,false,false,0,,true
PED015352,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T09:58:00-03:00,2026-06-10T10:33:00-03:00,4,4,0,false,false,false,0,,false
PED015353,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T12:53:00-03:00,2026-06-30T13:32:00-03:00,4,8,0,true,false,false,0,,true
PED015354,2026-06-17,TARDE,EQUIPE B,2026-06-17T14:41:00-03:00,2026-06-17T15:11:00-03:00,3,7,0,false,false,false,0,,false
PED015355,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T08:47:00-03:00,2026-06-30T09:12:00-03:00,3,4,0,false,false,false,0,,true
PED015356,2026-06-18,MANHÃ,EQUIPE A,2026-06-18T08:31:00-03:00,2026-06-18T09:02:00-03:00,2,2,0,false,true,false,0,Substituição de item,false
PED015357,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T11:18:00-03:00,2026-06-02T11:35:00-03:00,1,1,0,false,false,false,0,,true
PED015359,2026-06-04,MANHÃ,EQUIPE A,2026-06-04T11:22:00-03:00,2026-06-04T11:39:00-03:00,1,1,0,false,false,false,0,,true
PED015360,2026-06-05,MANHÃ,EQUIPE A,2026-06-05T11:10:00-03:00,2026-06-05T11:36:00-03:00,3,6,0,false,false,false,0,,true
PED015361,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T09:03:00-03:00,2026-06-30T09:30:00-03:00,1,1,0,false,false,true,6,Retrabalho de conferência,false
PED015362,2026-06-23,TARDE,EQUIPE B,2026-06-23T15:25:00-03:00,2026-06-23T15:40:00-03:00,1,1,0,false,false,false,0,,false
PED015363,2026-06-03,MANHÃ,EQUIPE A,2026-06-03T07:37:00-03:00,2026-06-03T07:56:00-03:00,2,2,0,false,false,false,0,,false
PED015364,2026-06-30,MANHÃ,EQUIPE A,2026-06-30T07:23:00-03:00,2026-06-30T07:52:00-03:00,3,5,0,false,false,false,0,,false
PED015365,2026-06-30,TARDE,EQUIPE B,2026-06-30T14:38:00-03:00,2026-06-30T15:11:00-03:00,2,2,0,false,true,false,0,Substituição de item,false
PED015367,2026-06-17,MANHÃ,EQUIPE A,2026-06-17T11:33:00-03:00,2026-06-17T11:59:00-03:00,3,3,0,false,false,false,0,,true
PED015368,2026-06-30,TARDE,EQUIPE B,2026-06-30T15:42:00-03:00,2026-06-30T15:58:00-03:00,1,1,0,false,false,false,0,,false
PED015369,2026-06-26,MANHÃ,EQUIPE A,2026-06-26T07:32:00-03:00,2026-06-26T07:56:00-03:00,3,4,0,false,false,false,0,,true
PED015370,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T10:14:00-03:00,2026-06-02T10:36:00-03:00,2,2,0,false,false,false,0,,true
PED015371,2026-06-29,MANHÃ,EQUIPE A,2026-06-29T09:17:00-03:00,2026-06-29T09:54:00-03:00,2,2,0,false,true,false,0,Substituição de item,false
PED015372,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T09:20:00-03:00,2026-06-10T09:43:00-03:00,2,7,0,false,false,false,0,,false
PED015373,2026-06-05,MANHÃ,EQUIPE A,2026-06-05T07:26:00-03:00,2026-06-05T07:51:00-03:00,2,8,0,false,false,false,0,,true
PED015374,2026-06-29,MANHÃ,EQUIPE A,2026-06-29T09:14:00-03:00,2026-06-29T09:42:00-03:00,4,4,0,false,false,false,0,,true
PED015375,2026-06-18,MANHÃ,EQUIPE A,2026-06-18T11:20:00-03:00,2026-06-18T12:02:00-03:00,2,3,0,false,false,true,10,Retrabalho de conferência,true
PED015376,2026-06-30,TARDE,EQUIPE B,2026-06-30T16:23:00-03:00,2026-06-30T16:38:00-03:00,1,1,0,false,false,false,0,,false
PED015378,2026-06-11,TARDE,EQUIPE B,2026-06-11T16:20:00-03:00,2026-06-11T16:42:00-03:00,2,2,0,false,false,false,0,,false
PED015379,2026-06-11,MANHÃ,EQUIPE A,2026-06-11T08:11:00-03:00,2026-06-11T08:36:00-03:00,3,3,0,false,false,false,0,,true
PED015380,2026-06-10,MANHÃ,EQUIPE A,2026-06-10T10:19:00-03:00,2026-06-10T10:56:00-03:00,3,3,0,false,true,false,0,Substituição de item,false
PED015381,2026-06-22,TARDE,EQUIPE B,2026-06-22T16:24:00-03:00,2026-06-22T16:46:00-03:00,2,2,0,false,false,false,0,,true
PED015382,2026-06-18,TARDE,EQUIPE B,2026-06-18T16:20:00-03:00,2026-06-18T16:50:00-03:00,1,1,0,false,false,true,7,Retrabalho de conferência,true
PED015383,2026-06-19,MANHÃ,EQUIPE A,2026-06-19T07:52:00-03:00,2026-06-19T08:21:00-03:00,3,3,0,false,false,false,0,,true
PED015384,2026-06-30,TARDE,EQUIPE B,2026-06-30T16:25:00-03:00,2026-06-30T16:53:00-03:00,3,4,0,false,false,false,0,,true
PED015385,2026-06-03,TARDE,EQUIPE B,2026-06-03T14:23:00-03:00,2026-06-03T14:51:00-03:00,3,3,0,false,false,false,0,,true
PED015386,2026-06-02,MANHÃ,EQUIPE A,2026-06-02T09:15:00-03:00,2026-06-02T09:37:00-03:00,2,2,0,false,false,false,0,,true
PED015387,2026-06-05,MANHÃ,EQUIPE A,2026-06-05T11:57:00-03:00,2026-06-05T12:21:00-03:00,2,3,0,false,false,false,0,,true
PED015388,2026-06-15,MANHÃ,EQUIPE A,2026-06-15T10:37:00-03:00,2026-06-15T11:01:00-03:00,2,4,0,false,false,false,0,,true
PED015389,2026-06-25,MANHÃ,EQUIPE A,2026-06-25T11:20:00-03:00,2026-06-25T11:41:00-03:00,2,2,0,false,false,false,0,,true
PED015390,2026-06-22,TARDE,EQUIPE B,2026-06-22T16:43:00-03:00,2026-06-22T17:25:00-03:00,3,3,0,false,true,false,0,Substituição de item,false
PED015391,2026-06-30,TARDE,EQUIPE B,2026-06-30T15:23:00-03:00,2026-06-30T15:40:00-03:00,1,1,0,false,false,false,0,,true
PED015392,2026-06-03,MANHÃ,EQUIPE A,2026-06-03T10:23:00-03:00,2026-06-03T11:00:00-03:00,2,2,0,false,false,true,6,Retrabalho de conferência,false
