pedido_id,cliente_id,data_pedido,canal_venda,campanha_id,vendedor_id,status,valor_bruto_produtos,desconto_itens,desconto_pedido,frete_cobrado,frete_pago,taxa_pagamento,comissao,impostos_venda,data_prometida,data_expedicao,transportadora,urgente
PED013523,CLI000809,2026-04-27T09:30:00-03:00,ECOMMERCE,,,CONCLUÍDO,92.69,12.61,1.22,1.25,16.47,2.82,0.0,5.91,2026-04-28T18:00:00-03:00,2026-04-29T11:12:00-03:00,Rápido Sul,false
PED013524,CLI000629,2026-04-20T18:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,341.52,49.88,7.42,2.1,24.87,9.25,0.0,21.32,2026-04-21T18:00:00-03:00,2026-04-21T08:05:00-03:00,Rota Nacional,false
PED013525,CLI000074,2026-04-20T18:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,275.81,31.63,3.69,1.46,22.08,6.0,0.0,18.04,2026-04-21T18:00:00-03:00,2026-04-21T07:43:00-03:00,Eixo Cargo,false
PED013526,CLI002615,2026-04-29T09:59:00-03:00,ECOMMERCE,SOC-202604,,CONCLUÍDO,281.68,46.85,3.79,1.61,17.11,7.61,0.0,17.33,2026-04-30T18:00:00-03:00,2026-04-30T10:19:00-03:00,Expresso Interior,false
PED013527,CLI002992,2026-04-25T10:17:00-03:00,ECOMMERCE,,,CONCLUÍDO,707.82,136.47,6.78,1.61,30.51,23.48,0.0,42.34,2026-04-27T18:00:00-03:00,2026-04-27T14:04:00-03:00,Expresso Interior,false
PED013528,CLI002947,2026-04-10T11:10:00-03:00,ECOMMERCE,,,CONCLUÍDO,98.35,13.96,1.79,2.05,20.87,2.23,0.0,6.2,2026-04-13T18:00:00-03:00,2026-04-13T08:59:00-03:00,Eixo Cargo,false
PED013529,CLI000208,2026-04-21T15:33:00-03:00,ECOMMERCE,,,CONCLUÍDO,426.03,80.03,4.06,1.19,19.09,8.56,0.0,25.65,2026-04-22T18:00:00-03:00,2026-04-23T10:06:00-03:00,Expresso Interior,false
PED013530,CLI003032,2026-04-14T08:10:00-03:00,ECOMMERCE,,,CONCLUÍDO,289.01,64.53,0.76,1.35,16.23,5.28,0.0,16.78,2026-04-15T18:00:00-03:00,2026-04-15T11:28:00-03:00,Rápido Sul,false
PED013531,CLI000681,2026-04-16T11:41:00-03:00,ECOMMERCE,SEA-202604,,CONCLUÍDO,281.46,50.73,4.17,2.84,27.62,9.34,0.0,16.99,2026-04-17T18:00:00-03:00,2026-04-17T13:58:00-03:00,Eixo Cargo,false
PED013532,CLI002368,2026-04-24T10:13:00-03:00,ECOMMERCE,SOC-202604,,CONCLUÍDO,645.53,118.63,15.61,2.46,31.26,14.7,0.0,38.35,2026-04-27T18:00:00-03:00,2026-04-27T10:09:00-03:00,Rápido Sul,false
PED013533,CLI000038,2026-04-25T11:38:00-03:00,ECOMMERCE,,,CONCLUÍDO,342.38,75.32,8.01,1.61,25.98,6.49,0.0,19.43,2026-04-27T18:00:00-03:00,2026-04-29T09:48:00-03:00,Rota Nacional,false
PED013534,CLI002488,2026-04-14T10:39:00-03:00,ECOMMERCE,,,CONCLUÍDO,155.39,23.18,3.05,3.42,35.55,4.91,0.0,9.69,2026-04-15T18:00:00-03:00,2026-04-15T10:25:00-03:00,Rápido Sul,false
PED013535,CLI000997,2026-04-08T17:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,292.66,45.97,4.57,1.19,18.01,7.44,0.0,18.16,2026-04-09T18:00:00-03:00,2026-04-09T07:32:00-03:00,Rota Nacional,false
PED013536,CLI001520,2026-04-27T08:51:00-03:00,ECOMMERCE,,,CONCLUÍDO,427.35,50.5,4.79,1.84,19.67,9.4,0.0,27.9,2026-04-28T18:00:00-03:00,2026-04-30T09:06:00-03:00,Rota Nacional,false
PED013537,CLI003701,2026-04-27T13:29:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,332.79,64.65,7.08,3.5,51.58,6.02,0.0,19.58,2026-04-28T18:00:00-03:00,2026-04-28T09:47:00-03:00,Eixo Cargo,false
PED013538,CLI000451,2026-04-30T09:56:00-03:00,ECOMMERCE,SEA-202604,,CONCLUÍDO,462.84,78.92,11.23,1.37,19.57,8.97,0.0,27.95,2026-05-01T18:00:00-03:00,2026-05-04T10:14:00-03:00,Expresso Interior,false
PED013539,CLI003288,2026-04-04T11:18:00-03:00,ECOMMERCE,,,CONCLUÍDO,125.19,22.13,2.99,1.27,16.32,2.98,0.0,7.51,2026-04-06T18:00:00-03:00,2026-04-06T11:35:00-03:00,Rota Nacional,false
PED013540,CLI003357,2026-04-25T17:10:00-03:00,ECOMMERCE,,,CONCLUÍDO,128.85,19.72,0.01,0.92,16.14,3.28,0.0,8.18,2026-04-27T18:00:00-03:00,2026-04-27T09:47:00-03:00,Rota Nacional,false
PED013541,CLI002633,2026-04-17T14:36:00-03:00,ECOMMERCE,,,CONCLUÍDO,865.27,139.16,15.14,1.27,25.3,22.96,0.0,53.32,2026-04-20T18:00:00-03:00,2026-04-20T16:20:00-03:00,Rota Nacional,false
PED013542,CLI000271,2026-04-09T14:44:00-03:00,ECOMMERCE,,,CONCLUÍDO,231.44,28.41,1.07,1.83,25.47,7.68,0.0,15.15,2026-04-10T18:00:00-03:00,2026-04-10T10:11:00-03:00,Rota Nacional,false
PED013543,CLI000782,2026-04-14T15:22:00-03:00,ECOMMERCE,,,DEVOLVIDO_PARCIAL,517.59,83.12,2.46,1.55,29.76,11.92,0.0,32.4,2026-04-15T18:00:00-03:00,2026-04-17T10:06:00-03:00,Rápido Sul,false
PED013544,CLI002610,2026-04-24T10:49:00-03:00,ECOMMERCE,SOC-202604,,CONCLUÍDO,311.3,50.28,3.64,2.42,39.24,7.85,0.0,19.3,2026-04-27T18:00:00-03:00,2026-04-27T09:17:00-03:00,Rápido Sul,false
PED013545,CLI004170,2026-04-29T09:39:00-03:00,ECOMMERCE,,,CONCLUÍDO,338.21,56.89,4.25,1.42,17.58,7.71,0.0,20.78,2026-04-30T18:00:00-03:00,2026-04-30T09:35:00-03:00,Expresso Interior,false
PED013546,CLI003267,2026-04-04T13:56:00-03:00,ECOMMERCE,,,CONCLUÍDO,96.01,18.55,2.36,1.69,15.41,2.78,0.0,5.63,2026-04-06T18:00:00-03:00,2026-04-06T07:48:00-03:00,Rota Nacional,false
PED013547,CLI001113,2026-04-28T18:49:00-03:00,ECOMMERCE,,,CONCLUÍDO,98.74,18.16,0.74,1.04,16.66,3.26,0.0,5.99,2026-04-29T18:00:00-03:00,2026-04-29T11:14:00-03:00,Eixo Cargo,false
PED013548,CLI002106,2026-04-04T19:43:00-03:00,ECOMMERCE,,,CONCLUÍDO,262.74,55.22,3.36,1.78,35.01,5.84,0.0,15.31,2026-04-06T18:00:00-03:00,2026-04-08T11:13:00-03:00,Eixo Cargo,false
PED013549,CLI001535,2026-04-18T18:49:00-03:00,ECOMMERCE,,,CONCLUÍDO,541.13,84.82,5.81,2.07,21.06,14.43,0.0,33.79,2026-04-20T18:00:00-03:00,2026-04-20T08:24:00-03:00,Rota Nacional,false
PED013550,CLI001349,2026-04-28T19:22:00-03:00,ECOMMERCE,,,CONCLUÍDO,111.55,22.76,0.93,1.2,16.32,2.32,0.0,6.59,2026-04-29T18:00:00-03:00,2026-04-29T07:58:00-03:00,Rota Nacional,false
PED013551,CLI000923,2026-04-20T17:44:00-03:00,ECOMMERCE,SOC-202604,,CONCLUÍDO,227.66,43.09,1.76,2.17,22.68,5.73,0.0,13.71,2026-04-21T18:00:00-03:00,2026-04-22T12:10:00-03:00,Eixo Cargo,false
PED013552,CLI002991,2026-04-29T10:27:00-03:00,ECOMMERCE,,,CONCLUÍDO,758.34,153.04,6.92,2.1,32.13,21.57,0.0,44.88,2026-04-30T18:00:00-03:00,2026-05-01T10:21:00-03:00,Eixo Cargo,false
PED013553,CLI001761,2026-04-21T10:59:00-03:00,ECOMMERCE,SEA-202604,,CONCLUÍDO,1013.92,165.04,2.97,1.8,20.56,24.28,0.0,63.44,2026-04-22T18:00:00-03:00,2026-04-22T09:44:00-03:00,Rápido Sul,false
PED013554,CLI003162,2026-04-21T16:16:00-03:00,ECOMMERCE,SEA-202604,,CONCLUÍDO,581.67,84.43,13.59,2.62,30.51,14.11,0.0,36.27,2026-04-22T18:00:00-03:00,2026-04-22T14:00:00-03:00,Rota Nacional,false
PED013555,CLI004118,2026-04-24T14:24:00-03:00,ECOMMERCE,,,CONCLUÍDO,756.72,121.82,12.6,3.79,35.01,24.23,0.0,46.67,2026-04-27T18:00:00-03:00,2026-04-27T09:58:00-03:00,Expresso Interior,false
PED013556,CLI002311,2026-04-18T19:40:00-03:00,ECOMMERCE,,,CONCLUÍDO,572.24,90.76,7.33,1.25,20.01,19.71,0.0,35.56,2026-04-20T18:00:00-03:00,2026-04-20T13:53:00-03:00,Eixo Cargo,false
PED013557,CLI001159,2026-04-25T11:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,151.33,25.9,1.87,2.17,21.13,4.57,0.0,9.27,2026-04-27T18:00:00-03:00,2026-04-27T08:30:00-03:00,Expresso Interior,false
PED013558,CLI001025,2026-04-08T18:14:00-03:00,ECOMMERCE,,,CONCLUÍDO,326.46,56.34,0.34,1.54,23.87,7.29,0.0,20.23,2026-04-09T18:00:00-03:00,2026-04-09T11:15:00-03:00,Rota Nacional,false
PED013559,CLI004000,2026-04-29T13:31:00-03:00,ECOMMERCE,,,CONCLUÍDO,338.55,45.68,4.9,1.3,17.51,8.24,0.0,21.6,2026-04-30T18:00:00-03:00,2026-05-01T10:03:00-03:00,Rota Nacional,false
PED013560,CLI001084,2026-04-02T10:58:00-03:00,ECOMMERCE,SEA-202604,,CONCLUÍDO,10.44,2.25,0.11,1.21,15.8,0.34,0.0,0.61,2026-04-03T18:00:00-03:00,2026-04-03T08:13:00-03:00,Rápido Sul,false
PED013561,CLI002376,2026-04-27T13:36:00-03:00,ECOMMERCE,SOC-202604,,CONCLUÍDO,174.21,32.84,3.74,1.84,22.37,4.25,0.0,10.32,2026-04-28T18:00:00-03:00,2026-04-28T09:19:00-03:00,Expresso Interior,false
PED013562,CLI002458,2026-04-17T17:26:00-03:00,ECOMMERCE,,,CONCLUÍDO,869.73,130.49,9.97,1.78,23.31,19.56,0.0,54.7,2026-04-20T18:00:00-03:00,2026-04-20T12:05:00-03:00,Rota Nacional,false
PED013563,CLI002172,2026-04-24T17:06:00-03:00,ECOMMERCE,INF-202604,,CONCLUÍDO,595.93,121.94,3.89,1.58,20.77,11.84,0.0,35.26,2026-04-27T18:00:00-03:00,2026-04-27T13:41:00-03:00,Rota Nacional,false
PED013564,CLI004342,2026-04-16T19:54:00-03:00,B2B,,VND07,CONCLUÍDO,6558.84,1320.94,49.57,13.18,67.95,72.7,200.62,337.24,2026-04-20T18:00:00-03:00,2026-04-17T14:54:00-03:00,Rota Nacional,false
PED013565,CLI004362,2026-04-21T17:03:00-03:00,B2B,,VND04,CONCLUÍDO,2213.48,375.41,26.63,6.87,26.11,23.41,60.41,117.74,2026-04-23T18:00:00-03:00,2026-04-27T08:41:00-03:00,Expresso Interior,false
PED013566,CLI004386,2026-04-20T10:03:00-03:00,B2B,,VND02,CONCLUÍDO,1948.52,286.59,10.73,4.83,39.4,21.28,53.16,107.33,2026-04-22T18:00:00-03:00,2026-04-21T10:30:00-03:00,Expresso Interior,true
PED013567,CLI004403,2026-04-28T12:10:00-03:00,B2B,,VND05,CONCLUÍDO,1998.98,436.32,67.31,5.01,30.67,8.1,47.12,97.2,2026-04-30T18:00:00-03:00,2026-04-29T08:43:00-03:00,Eixo Cargo,false
PED013568,CLI004379,2026-04-20T15:42:00-03:00,B2B,,VND01,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-22T18:00:00-03:00,,Expresso Interior,false
PED013569,CLI004305,2026-04-24T19:12:00-03:00,B2B,,VND02,CONCLUÍDO,1820.82,392.57,2.75,5.59,38.94,6.14,50.23,92.66,2026-04-28T18:00:00-03:00,2026-04-29T09:22:00-03:00,Expresso Interior,false
PED013570,CLI004286,2026-04-17T11:21:00-03:00,B2B,,VND03,CONCLUÍDO,2582.7,465.78,1.37,8.6,54.34,28.83,93.84,137.51,2026-04-21T18:00:00-03:00,2026-04-20T11:24:00-03:00,Expresso Interior,false
PED013571,CLI004318,2026-04-03T12:31:00-03:00,B2B,,VND08,CONCLUÍDO,2024.89,322.53,22.12,9.1,27.82,9.44,69.46,109.22,2026-04-07T18:00:00-03:00,2026-04-06T11:18:00-03:00,Rápido Sul,true
PED013572,CLI004412,2026-04-09T14:57:00-03:00,B2B,,VND03,CONCLUÍDO,2505.52,473.05,56.8,10.32,53.51,29.49,95.26,128.42,2026-04-13T18:00:00-03:00,2026-04-15T11:52:00-03:00,Expresso Interior,false
PED013573,CLI004514,2026-04-30T09:48:00-03:00,B2B,,VND08,CONCLUÍDO,5301.57,969.16,76.7,14.32,44.44,33.28,132.88,276.62,2026-05-04T18:00:00-03:00,2026-05-01T15:43:00-03:00,Rápido Sul,false
PED013574,CLI004517,2026-04-09T15:50:00-03:00,B2B,,VND04,CONCLUÍDO,1243.88,238.76,15.98,6.51,19.16,6.14,46.67,64.29,2026-04-13T18:00:00-03:00,2026-04-14T16:11:00-03:00,Rota Nacional,false
PED013575,CLI004453,2026-04-30T16:27:00-03:00,B2B,,VND01,CONCLUÍDO,1849.72,360.1,12.25,7.23,29.28,11.12,58.91,96.03,2026-05-04T18:00:00-03:00,2026-05-05T12:08:00-03:00,Eixo Cargo,false
PED013576,CLI004431,2026-04-20T17:17:00-03:00,B2B,,VND03,CONCLUÍDO,2298.41,450.15,8.27,5.04,25.28,13.07,80.53,119.6,2026-04-22T18:00:00-03:00,2026-04-21T11:33:00-03:00,Eixo Cargo,false
PED013577,CLI004372,2026-04-01T11:26:00-03:00,B2B,,VND02,CONCLUÍDO,2031.25,356.93,32.69,10.26,47.44,22.95,72.8,106.71,2026-04-03T18:00:00-03:00,2026-04-06T15:45:00-03:00,Eixo Cargo,false
PED013578,CLI004307,2026-04-18T11:56:00-03:00,B2B,,VND07,CONCLUÍDO,2199.45,394.53,85.94,1.94,17.94,20.35,64.07,111.73,2026-04-21T18:00:00-03:00,2026-04-22T16:49:00-03:00,Eixo Cargo,false
PED013579,CLI004300,2026-04-07T09:52:00-03:00,B2B,,VND08,CONCLUÍDO,3482.43,605.3,108.12,4.96,31.18,38.13,89.01,179.99,2026-04-09T18:00:00-03:00,2026-04-13T08:48:00-03:00,Rápido Sul,false
PED013580,CLI004520,2026-04-21T11:02:00-03:00,B2B,,VND06,CONCLUÍDO,369.75,64.51,11.93,4.76,14.47,3.94,10.81,19.07,2026-04-23T18:00:00-03:00,2026-04-27T16:18:00-03:00,Expresso Interior,false
PED013581,CLI004327,2026-04-27T13:50:00-03:00,B2B,,VND03,CONCLUÍDO,3513.5,639.01,48.02,5.77,44.5,30.04,139.73,183.72,2026-04-29T18:00:00-03:00,2026-04-28T15:43:00-03:00,Rápido Sul,false
PED013582,CLI004254,2026-04-16T08:03:00-03:00,B2B,,VND02,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-20T18:00:00-03:00,,Rota Nacional,false
PED013583,CLI004318,2026-04-25T11:07:00-03:00,B2B,,VND08,CONCLUÍDO,2990.23,438.8,79.25,3.5,29.06,26.45,110.12,160.69,2026-04-28T18:00:00-03:00,2026-04-29T16:11:00-03:00,Rápido Sul,false
PED013584,CLI004351,2026-04-17T15:21:00-03:00,B2B,,VND05,CONCLUÍDO,1551.25,280.22,45.6,12.05,35.01,13.91,56.64,79.65,2026-04-21T18:00:00-03:00,2026-04-22T11:28:00-03:00,Rápido Sul,false
PED013585,CLI004438,2026-04-28T12:36:00-03:00,B2B,,VND08,CONCLUÍDO,1764.56,291.57,59.84,6.48,35.16,9.26,60.02,91.85,2026-04-30T18:00:00-03:00,2026-05-04T15:47:00-03:00,Rota Nacional,true
PED013586,CLI004316,2026-04-20T09:04:00-03:00,B2B,,VND01,CONCLUÍDO,1379.76,203.22,38.97,6.13,21.27,13.0,56.2,73.94,2026-04-22T18:00:00-03:00,2026-04-21T15:17:00-03:00,Rápido Sul,false
PED013587,CLI004234,2026-04-15T15:12:00-03:00,B2B,,VND05,CONCLUÍDO,2859.52,439.3,113.08,20.1,65.66,20.81,109.3,149.96,2026-04-17T18:00:00-03:00,2026-04-16T08:51:00-03:00,Rota Nacional,false
PED013588,CLI004410,2026-04-21T08:44:00-03:00,B2B,,VND08,CONCLUÍDO,1535.85,260.77,30.99,13.55,38.85,15.56,41.15,80.87,2026-04-23T18:00:00-03:00,2026-04-22T09:33:00-03:00,Rota Nacional,true
PED013589,CLI004368,2026-04-07T12:16:00-03:00,B2B,,VND02,CONCLUÍDO,2128.05,465.4,80.04,5.66,28.73,10.55,70.41,102.87,2026-04-09T18:00:00-03:00,2026-04-08T09:21:00-03:00,Rota Nacional,false
PED013590,CLI004398,2026-04-25T17:07:00-03:00,B2B,,VND01,CONCLUÍDO,1980.77,340.98,66.68,6.85,23.49,13.3,52.91,102.25,2026-04-28T18:00:00-03:00,2026-04-29T14:39:00-03:00,Rota Nacional,true
PED013591,CLI004332,2026-04-29T12:08:00-03:00,B2B,,VND07,CONCLUÍDO,2129.24,387.06,12.02,4.53,37.71,13.65,59.39,112.46,2026-05-01T18:00:00-03:00,2026-05-04T08:16:00-03:00,Rota Nacional,false
PED013592,CLI004467,2026-04-08T15:55:00-03:00,B2B,,VND01,CONCLUÍDO,351.09,47.09,12.66,3.43,15.9,1.2,11.35,18.94,2026-04-10T18:00:00-03:00,2026-04-13T14:00:00-03:00,Rota Nacional,false
PED013593,CLI004268,2026-04-13T10:37:00-03:00,B2B,,VND04,CONCLUÍDO,1543.4,351.97,27.34,9.21,36.77,12.39,48.38,75.67,2026-04-15T18:00:00-03:00,2026-04-14T16:24:00-03:00,Rápido Sul,false
PED013594,CLI004218,2026-04-11T10:44:00-03:00,B2B,,VND03,CONCLUÍDO,1495.1,278.15,34.45,5.09,20.11,11.35,41.91,76.86,2026-04-14T18:00:00-03:00,2026-04-16T08:19:00-03:00,Rota Nacional,false
PED013595,CLI004437,2026-04-27T13:50:00-03:00,B2B,,VND05,CONCLUÍDO,1208.2,216.04,26.37,4.97,25.7,10.09,31.06,62.78,2026-04-29T18:00:00-03:00,2026-04-28T07:50:00-03:00,Eixo Cargo,false
PED013596,CLI004302,2026-04-16T08:38:00-03:00,B2B,,VND01,CONCLUÍDO,1944.73,360.48,3.96,6.68,34.12,16.8,69.21,102.72,2026-04-20T18:00:00-03:00,2026-04-17T10:08:00-03:00,Rápido Sul,false
PED013597,CLI004507,2026-04-10T15:35:00-03:00,B2B,,VND03,CONCLUÍDO,1037.74,191.65,7.68,4.61,18.25,8.39,27.91,54.5,2026-04-14T18:00:00-03:00,2026-04-15T10:36:00-03:00,Eixo Cargo,false
PED013598,CLI004233,2026-04-02T09:38:00-03:00,B2B,,VND05,CONCLUÍDO,3767.38,574.92,17.09,10.39,39.75,16.43,106.23,206.4,2026-04-06T18:00:00-03:00,2026-04-03T15:19:00-03:00,Rápido Sul,false
PED013599,CLI004218,2026-04-28T11:53:00-03:00,B2B,,VND03,CONCLUÍDO,666.24,129.12,25.83,2.51,16.51,5.47,23.72,33.23,2026-04-30T18:00:00-03:00,2026-04-29T12:10:00-03:00,Rota Nacional,false
PED013600,CLI004387,2026-04-28T09:34:00-03:00,B2B,,VND06,CONCLUÍDO,3439.49,538.59,99.04,7.79,35.82,23.18,115.6,182.12,2026-04-30T18:00:00-03:00,2026-04-29T14:51:00-03:00,Rota Nacional,true
PED013601,CLI004520,2026-04-30T17:18:00-03:00,B2B,,VND06,CONCLUÍDO,620.34,102.95,20.7,4.9,17.62,4.27,16.72,32.28,2026-05-04T18:00:00-03:00,2026-05-01T14:26:00-03:00,Rota Nacional,false
PED013602,CLI004403,2026-04-22T14:02:00-03:00,B2B,,VND05,CONCLUÍDO,1533.35,275.36,55.84,5.03,33.45,17.21,36.55,78.14,2026-04-24T18:00:00-03:00,2026-04-28T15:54:00-03:00,Expresso Interior,false
PED013603,CLI004248,2026-04-03T12:21:00-03:00,B2B,,VND04,CONCLUÍDO,1818.0,397.2,59.11,4.64,33.26,14.2,51.45,88.51,2026-04-07T18:00:00-03:00,2026-04-06T17:02:00-03:00,Rápido Sul,false
PED013604,CLI004273,2026-04-01T14:14:00-03:00,B2B,,VND02,CONCLUÍDO,2737.02,552.43,76.36,6.91,25.82,16.46,84.28,137.03,2026-04-03T18:00:00-03:00,2026-04-02T15:10:00-03:00,Expresso Interior,false
PED013605,CLI004311,2026-04-29T11:20:00-03:00,B2B,,VND08,CONCLUÍDO,1118.89,204.83,15.32,4.36,39.67,4.42,29.52,58.42,2026-05-01T18:00:00-03:00,2026-05-04T16:22:00-03:00,Rápido Sul,false
PED013606,CLI004402,2026-04-10T16:02:00-03:00,B2B,,VND07,CONCLUÍDO,657.67,145.26,15.6,1.87,18.09,2.9,17.13,32.29,2026-04-14T18:00:00-03:00,2026-04-13T11:37:00-03:00,Rápido Sul,true
PED013607,CLI004513,2026-04-08T13:54:00-03:00,B2B,,VND07,CONCLUÍDO,3207.44,628.28,40.26,3.21,25.66,37.39,126.17,165.03,2026-04-10T18:00:00-03:00,2026-04-09T09:20:00-03:00,Eixo Cargo,false
PED013608,CLI004231,2026-04-09T13:17:00-03:00,B2B,,VND08,CONCLUÍDO,1254.05,248.1,11.77,6.55,25.49,8.34,36.06,64.62,2026-04-13T18:00:00-03:00,2026-04-10T12:10:00-03:00,Rota Nacional,false
PED013609,CLI004427,2026-04-01T13:11:00-03:00,B2B,,VND08,CONCLUÍDO,817.85,153.36,25.68,5.47,17.71,4.23,28.64,41.52,2026-04-03T18:00:00-03:00,2026-04-02T07:56:00-03:00,Eixo Cargo,false
PED013610,CLI004422,2026-04-09T10:12:00-03:00,B2B,,VND07,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-13T18:00:00-03:00,,Rota Nacional,true
PED013611,CLI004491,2026-04-21T10:56:00-03:00,B2B,,VND03,CONCLUÍDO,924.47,136.76,31.36,7.22,23.2,5.31,30.58,49.16,2026-04-23T18:00:00-03:00,2026-04-22T14:14:00-03:00,Rota Nacional,false
PED013612,CLI004329,2026-04-25T11:23:00-03:00,B2B,,VND05,CONCLUÍDO,2374.19,371.04,72.68,3.73,33.68,27.75,78.33,125.48,2026-04-28T18:00:00-03:00,2026-04-27T16:07:00-03:00,Expresso Interior,false
PED013613,CLI004481,2026-04-02T18:11:00-03:00,B2B,,VND08,CONCLUÍDO,1540.28,302.99,43.6,7.59,40.66,6.24,46.5,77.59,2026-04-06T18:00:00-03:00,2026-04-03T11:56:00-03:00,Rápido Sul,false
PED013614,CLI004328,2026-04-28T11:59:00-03:00,B2B,,VND02,CONCLUÍDO,4392.51,804.03,156.32,4.53,33.77,46.47,114.02,223.09,2026-04-30T18:00:00-03:00,2026-05-01T08:57:00-03:00,Expresso Interior,false
PED013615,CLI004260,2026-04-22T15:54:00-03:00,B2B,,VND03,CONCLUÍDO,1870.64,333.81,36.19,8.58,34.34,18.63,69.32,97.54,2026-04-24T18:00:00-03:00,2026-04-27T08:10:00-03:00,Rápido Sul,false
PED013616,CLI004247,2026-04-21T14:22:00-03:00,B2B,,VND07,CONCLUÍDO,1330.13,202.5,41.43,3.02,22.86,7.58,52.63,70.6,2026-04-23T18:00:00-03:00,2026-04-22T08:22:00-03:00,Expresso Interior,false
PED013617,CLI004427,2026-04-01T10:25:00-03:00,B2B,,VND08,CONCLUÍDO,5694.83,1266.35,211.4,13.4,51.78,31.41,164.67,274.11,2026-04-03T18:00:00-03:00,2026-04-02T16:02:00-03:00,Rápido Sul,true
PED013618,CLI004329,2026-04-21T09:47:00-03:00,B2B,,VND05,CONCLUÍDO,3091.27,521.63,54.13,6.59,32.85,28.16,87.5,163.51,2026-04-23T18:00:00-03:00,2026-04-22T07:55:00-03:00,Rota Nacional,false
PED013619,CLI004422,2026-04-27T19:51:00-03:00,B2B,,VND07,CONCLUÍDO,3079.1,664.46,5.26,9.16,36.49,36.07,79.27,156.61,2026-04-29T18:00:00-03:00,2026-04-30T17:33:00-03:00,Eixo Cargo,false
PED013620,CLI004450,2026-04-28T10:20:00-03:00,B2B,,VND02,CONCLUÍDO,2135.11,404.35,48.16,7.47,22.57,24.76,75.36,109.37,2026-04-30T18:00:00-03:00,2026-04-29T09:38:00-03:00,Rota Nacional,true
PED013621,CLI004385,2026-04-25T08:53:00-03:00,B2B,,VND01,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-28T18:00:00-03:00,,Expresso Interior,false
PED013622,CLI004453,2026-04-01T13:48:00-03:00,B2B,,VND01,CONCLUÍDO,1913.44,387.65,9.33,5.24,32.45,20.02,57.78,98.57,2026-04-03T18:00:00-03:00,2026-04-02T10:31:00-03:00,Rota Nacional,false
PED013623,CLI004462,2026-04-13T11:15:00-03:00,B2B,,VND06,CONCLUÍDO,441.57,69.47,1.83,5.51,15.87,1.89,12.0,24.07,2026-04-15T18:00:00-03:00,2026-04-17T14:46:00-03:00,Rota Nacional,false
PED013624,CLI004403,2026-04-09T15:08:00-03:00,B2B,,VND05,CONCLUÍDO,1225.76,216.02,42.53,7.76,28.0,9.55,39.73,62.87,2026-04-13T18:00:00-03:00,2026-04-15T15:43:00-03:00,Rápido Sul,false
PED013625,CLI004392,2026-04-15T09:32:00-03:00,B2B,,VND06,CONCLUÍDO,1057.23,242.68,11.56,3.08,18.82,8.8,39.7,52.19,2026-04-17T18:00:00-03:00,2026-04-16T11:34:00-03:00,Expresso Interior,false
PED013626,CLI004281,2026-04-27T09:39:00-03:00,B2B,,VND05,CONCLUÍDO,839.3,156.97,28.46,6.46,20.34,6.56,30.81,42.5,2026-04-29T18:00:00-03:00,2026-04-30T12:17:00-03:00,Rota Nacional,false
PED013627,CLI004231,2026-04-01T17:24:00-03:00,B2B,,VND08,CONCLUÍDO,1508.39,280.92,55.88,9.23,29.3,14.61,44.86,76.15,2026-04-03T18:00:00-03:00,2026-04-07T13:48:00-03:00,Rota Nacional,false
PED013628,CLI004374,2026-04-17T10:20:00-03:00,B2B,,VND06,DEVOLVIDO_PARCIAL,2909.51,568.54,34.51,9.68,47.22,9.79,86.38,149.92,2026-04-21T18:00:00-03:00,2026-04-22T11:59:00-03:00,Expresso Interior,false
PED013629,CLI004286,2026-04-01T08:43:00-03:00,B2B,,VND03,CONCLUÍDO,2950.57,554.88,41.56,15.65,50.08,19.06,98.73,153.02,2026-04-03T18:00:00-03:00,2026-04-06T14:11:00-03:00,Rota Nacional,false
PED013630,CLI004418,2026-04-23T08:35:00-03:00,B2B,,VND01,CONCLUÍDO,2924.87,630.22,96.38,5.51,29.48,21.66,82.33,142.89,2026-04-27T18:00:00-03:00,2026-04-24T12:38:00-03:00,Expresso Interior,false
PED013631,CLI004455,2026-04-30T18:18:00-03:00,B2B,,VND08,CONCLUÍDO,3239.37,605.8,79.55,14.17,72.31,24.2,84.67,166.01,2026-05-04T18:00:00-03:00,2026-05-01T14:35:00-03:00,Rápido Sul,false
PED013632,CLI004462,2026-04-13T11:57:00-03:00,B2B,,VND06,CONCLUÍDO,5208.59,1048.56,169.84,6.6,47.18,50.01,170.81,259.36,2026-04-15T18:00:00-03:00,2026-04-14T12:02:00-03:00,Rota Nacional,false
PED013633,CLI004387,2026-04-30T09:34:00-03:00,B2B,,VND06,CANCELADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-05-04T18:00:00-03:00,,Rota Nacional,true
