data_referencia,produto_id,lote,data_validade,quantidade_disponivel,quantidade_reservada,entrada_semana,saida_semana,retorno_semana,perda_validade,perda_avaria,custo_medio_unitario
2025-06-09,PRD0131,L0131-01,2027-07-07,31,2,35,2,0,0,0,25.89
2025-06-09,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-06-16,PRD0131,L0131-01,2027-07-07,30,1,0,1,0,0,0,25.89
2025-06-16,PRD0131,L0131-02,2027-12-07,35,1,0,0,0,0,0,25.89
2025-06-23,PRD0131,L0131-01,2027-07-07,29,0,0,1,0,0,0,25.89
2025-06-23,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-06-30,PRD0131,L0131-01,2027-07-07,29,1,0,0,0,0,0,25.89
2025-06-30,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-07-07,PRD0131,L0131-01,2027-07-07,29,1,0,0,0,0,0,25.89
2025-07-07,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-07-14,PRD0131,L0131-01,2027-07-07,29,1,0,0,0,0,0,25.89
2025-07-14,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-07-21,PRD0131,L0131-01,2027-07-07,29,0,0,0,0,0,0,25.89
2025-07-21,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-07-28,PRD0131,L0131-01,2027-07-07,25,1,0,4,0,0,0,25.89
2025-07-28,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-08-04,PRD0131,L0131-01,2027-07-07,24,1,0,1,0,0,0,25.89
2025-08-04,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-08-11,PRD0131,L0131-01,2027-07-07,24,0,0,0,0,0,0,25.89
2025-08-11,PRD0131,L0131-02,2027-12-07,35,,0,0,0,0,0,25.89
2025-08-18,PRD0131,L0131-01,2027-07-07,21,1,0,3,0,0,0,25.89
2025-08-18,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-08-25,PRD0131,L0131-01,2027-07-07,20,0,0,1,0,0,0,25.89
2025-08-25,PRD0131,L0131-02,2027-12-07,35,1,0,0,0,0,0,25.89
2025-09-01,PRD0131,L0131-01,2027-07-07,20,0,0,0,0,0,0,25.89
2025-09-01,PRD0131,L0131-02,2027-12-07,35,1,0,0,0,0,0,25.89
2025-09-08,PRD0131,L0131-01,2027-07-07,19,0,0,1,0,0,0,25.89
2025-09-08,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-09-15,PRD0131,L0131-01,2027-07-07,18,0,0,1,0,0,0,25.89
2025-09-15,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-09-22,PRD0131,L0131-01,2027-07-07,18,0,0,0,0,0,0,25.89
2025-09-22,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-09-29,PRD0131,L0131-01,2027-07-07,17,0,0,1,0,0,0,25.89
2025-09-29,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-10-06,PRD0131,L0131-01,2027-07-07,15,0,0,2,0,0,0,25.89
2025-10-06,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-10-13,PRD0131,L0131-01,2027-07-07,15,0,33,0,0,0,0,25.89
2025-10-13,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-10-13,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2025-10-20,PRD0131,L0131-01,2027-07-07,13,0,0,2,0,0,0,25.89
2025-10-20,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-10-20,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2025-10-27,PRD0131,L0131-01,2027-07-07,10,0,0,3,0,0,0,25.89
2025-10-27,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-10-27,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2025-11-03,PRD0131,L0131-01,2027-07-07,10,0,0,0,0,0,0,25.89
2025-11-03,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-11-03,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2025-11-10,PRD0131,L0131-01,2027-07-07,6,0,0,4,0,0,0,25.89
2025-11-10,PRD0131,L0131-02,2027-12-07,35,1,0,0,0,0,0,25.89
2025-11-10,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2025-11-17,PRD0131,L0131-01,2027-07-07,6,0,0,0,0,0,0,25.89
2025-11-17,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-11-17,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2025-11-24,PRD0131,L0131-01,2027-07-07,6,0,0,0,0,0,0,25.89
2025-11-24,PRD0131,L0131-02,2027-12-07,35,1,0,0,0,0,0,25.89
2025-11-24,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2025-12-01,PRD0131,L0131-01,2027-07-07,3,0,0,3,0,0,0,25.89
2025-12-01,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-12-01,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2025-12-08,PRD0131,L0131-01,2027-07-07,2,0,0,1,0,0,0,25.89
2025-12-08,PRD0131,L0131-02,2027-12-07,35,0,0,0,0,0,0,25.89
2025-12-08,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2025-12-15,PRD0131,L0131-01,2027-07-07,2,0,0,0,0,0,0,25.89
2025-12-15,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-12-15,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2025-12-22,PRD0131,L0131-01,2027-07-07,2,0,0,0,0,0,0,25.89
2025-12-22,PRD0131,L0131-02,2027-12-07,35,2,0,0,0,0,0,25.89
2025-12-22,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2025-12-29,PRD0131,L0131-02,2027-12-07,33,1,0,4,0,0,0,25.89
2025-12-29,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-01-05,PRD0131,L0131-02,2027-12-07,33,2,0,0,0,0,0,25.89
2026-01-05,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-01-12,PRD0131,L0131-02,2027-12-07,33,0,0,0,0,0,0,25.89
2026-01-12,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-01-19,PRD0131,L0131-02,2027-12-07,29,0,0,4,0,0,0,25.89
2026-01-19,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-01-26,PRD0131,L0131-02,2027-12-07,29,0,0,0,0,0,0,25.89
2026-01-26,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2026-02-02,PRD0131,L0131-02,2027-12-07,28,1,0,1,0,0,0,25.89
2026-02-02,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-02-09,PRD0131,L0131-02,2027-12-07,27,0,0,1,0,0,0,25.89
2026-02-09,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2026-02-16,PRD0131,L0131-02,2027-12-07,27,0,0,0,0,0,0,25.89
2026-02-16,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-02-23,PRD0131,L0131-02,2027-12-07,26,0,0,1,0,0,0,25.89
2026-02-23,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-03-02,PRD0131,L0131-02,2027-12-07,26,0,67,0,0,0,0,25.89
2026-03-02,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-03-02,PRD0131,L0131-04,2028-08-23,67,,0,0,0,0,0,25.89
2026-03-09,PRD0131,L0131-02,2027-12-07,26,1,0,0,0,0,0,25.89
2026-03-09,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-03-09,PRD0131,L0131-04,2028-08-23,67,0,0,0,0,0,0,25.89
2026-03-16,PRD0131,L0131-02,2027-12-07,23,1,0,3,0,0,0,25.89
2026-03-16,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-03-16,PRD0131,L0131-04,2028-08-23,67,3,0,0,0,0,0,25.89
2026-03-23,PRD0131,L0131-02,2027-12-07,23,0,0,0,0,0,0,25.89
2026-03-23,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-03-23,PRD0131,L0131-04,2028-08-23,67,2,0,0,0,0,0,25.89
2026-03-30,PRD0131,L0131-02,2027-12-07,20,0,0,3,0,0,0,25.89
2026-03-30,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-03-30,PRD0131,L0131-04,2028-08-23,67,1,0,0,0,0,0,25.89
2026-04-06,PRD0131,L0131-02,2027-12-07,20,1,0,0,0,0,0,25.89
2026-04-06,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-04-06,PRD0131,L0131-04,2028-08-23,67,0,0,0,0,0,0,25.89
2026-04-13,PRD0131,L0131-02,2027-12-07,20,0,0,0,0,0,0,25.89
2026-04-13,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2026-04-13,PRD0131,L0131-04,2028-08-23,67,3,0,0,0,0,0,25.89
2026-04-20,PRD0131,L0131-02,2027-12-07,20,0,0,0,0,0,0,25.89
2026-04-20,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-04-20,PRD0131,L0131-04,2028-08-23,67,0,0,0,0,0,0,25.89
2026-04-27,PRD0131,L0131-02,2027-12-07,17,0,0,3,0,0,0,25.89
2026-04-27,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-04-27,PRD0131,L0131-04,2028-08-23,67,4,0,0,0,0,0,25.89
2026-05-04,PRD0131,L0131-02,2027-12-07,16,0,0,1,0,0,0,25.89
2026-05-04,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-05-04,PRD0131,L0131-04,2028-08-23,67,0,0,0,0,0,0,25.89
2026-05-11,PRD0131,L0131-02,2027-12-07,13,0,0,3,0,0,0,25.89
2026-05-11,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-05-11,PRD0131,L0131-04,2028-08-23,67,4,0,0,0,0,0,25.89
2026-05-18,PRD0131,L0131-02,2027-12-07,7,0,0,6,0,0,0,25.89
2026-05-18,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2026-05-18,PRD0131,L0131-04,2028-08-23,67,,0,0,0,0,0,25.89
2026-05-25,PRD0131,L0131-02,2027-12-07,7,0,0,0,0,0,0,25.89
2026-05-25,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2026-05-25,PRD0131,L0131-04,2028-08-23,67,1,0,0,0,0,0,25.89
2026-06-01,PRD0131,L0131-02,2027-12-07,7,0,0,0,0,0,0,25.89
2026-06-01,PRD0131,L0131-03,2028-04-11,33,2,0,0,0,0,0,25.89
2026-06-01,PRD0131,L0131-04,2028-08-23,67,1,0,0,0,0,0,25.89
2026-06-08,PRD0131,L0131-02,2027-12-07,7,0,0,0,0,0,0,25.89
2026-06-08,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-06-08,PRD0131,L0131-04,2028-08-23,67,4,0,0,0,0,0,25.89
2026-06-15,PRD0131,L0131-02,2027-12-07,7,0,0,0,0,0,0,25.89
2026-06-15,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-06-15,PRD0131,L0131-04,2028-08-23,67,3,0,0,0,0,0,25.89
2026-06-22,PRD0131,L0131-02,2027-12-07,7,0,0,0,0,0,0,25.89
2026-06-22,PRD0131,L0131-03,2028-04-11,33,0,0,0,0,0,0,25.89
2026-06-22,PRD0131,L0131-04,2028-08-23,67,5,0,0,0,0,0,25.89
2026-06-29,PRD0131,L0131-02,2027-12-07,6,0,0,1,0,0,0,25.89
2026-06-29,PRD0131,L0131-03,2028-04-11,33,1,0,0,0,0,0,25.89
2026-06-29,PRD0131,L0131-04,2028-08-23,67,,0,0,0,0,0,25.89
2025-01-06,PRD0132,AB0132,2028-01-01,29,0,0,1,0,0,0,35.62
2025-01-13,PRD0132,AB0132,2028-01-01,29,2,0,0,0,0,0,35.62
2025-01-20,PRD0132,AB0132,2028-01-01,27,1,0,2,0,0,0,35.62
2025-01-27,PRD0132,AB0132,2028-01-01,27,1,21,0,0,0,0,35.62
2025-01-27,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-02-03,PRD0132,AB0132,2028-01-01,27,1,0,0,0,0,0,35.62
2025-02-03,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-02-10,PRD0132,AB0132,2028-01-01,27,0,0,0,0,0,0,35.62
2025-02-10,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-02-17,PRD0132,AB0132,2028-01-01,27,0,0,0,0,0,0,35.62
2025-02-17,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-02-24,PRD0132,AB0132,2028-01-01,25,0,0,2,0,0,0,35.62
2025-02-24,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-03-03,PRD0132,AB0132,2028-01-01,24,1,0,1,0,0,0,35.62
2025-03-03,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-03-10,PRD0132,AB0132,2028-01-01,24,1,0,0,0,0,0,35.62
2025-03-10,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-03-17,PRD0132,AB0132,2028-01-01,19,0,0,5,0,0,0,35.62
2025-03-17,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-03-24,PRD0132,AB0132,2028-01-01,15,0,0,4,0,0,0,35.62
2025-03-24,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-03-31,PRD0132,AB0132,2028-01-01,15,0,0,0,0,0,0,35.62
2025-03-31,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-04-07,PRD0132,AB0132,2028-01-01,15,0,0,0,0,0,0,35.62
2025-04-07,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-04-14,PRD0132,AB0132,2028-01-01,15,0,0,0,0,0,0,35.62
2025-04-14,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-04-21,PRD0132,AB0132,2028-01-01,14,0,0,1,0,0,0,35.62
2025-04-21,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-04-28,PRD0132,AB0132,2028-01-01,14,0,0,0,0,0,0,35.62
2025-04-28,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-05-05,PRD0132,AB0132,2028-01-01,13,0,0,1,0,0,0,35.62
2025-05-05,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-05-12,PRD0132,AB0132,2028-01-01,13,0,0,0,0,0,0,35.62
2025-05-12,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-05-19,PRD0132,AB0132,2028-01-01,12,0,0,1,0,0,0,35.62
2025-05-19,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-05-26,PRD0132,AB0132,2028-01-01,11,0,0,1,0,0,0,35.62
2025-05-26,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-06-02,PRD0132,AB0132,2028-01-01,11,0,0,0,0,0,0,35.62
2025-06-02,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-06-09,PRD0132,AB0132,2028-01-01,11,0,26,0,0,0,0,35.62
2025-06-09,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-06-09,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-06-16,PRD0132,AB0132,2028-01-01,11,0,0,0,0,0,0,35.62
2025-06-16,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-06-16,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-06-23,PRD0132,AB0132,2028-01-01,11,0,0,0,0,0,0,35.62
2025-06-23,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-06-23,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-06-30,PRD0132,AB0132,2028-01-01,11,,0,0,0,0,0,35.62
2025-06-30,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-06-30,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-07-07,PRD0132,AB0132,2028-01-01,11,0,0,0,0,0,0,35.62
2025-07-07,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-07-07,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-07-14,PRD0132,AB0132,2028-01-01,10,0,0,1,0,0,0,35.62
2025-07-14,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-07-14,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-07-21,PRD0132,AB0132,2028-01-01,8,0,0,2,0,0,0,35.62
2025-07-21,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-07-21,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-07-28,PRD0132,AB0132,2028-01-01,8,0,0,0,0,0,0,35.62
2025-07-28,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-07-28,PRD0132,L0132-02,2028-06-09,26,2,0,0,0,0,0,35.62
2025-08-04,PRD0132,AB0132,2028-01-01,8,0,0,0,0,0,0,35.62
2025-08-04,PRD0132,L0132-01,2028-02-02,21,1,0,0,0,0,0,35.62
2025-08-04,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-08-11,PRD0132,AB0132,2028-01-01,2,0,0,6,0,0,0,35.62
2025-08-11,PRD0132,L0132-01,2028-02-02,21,0,0,0,0,0,0,35.62
2025-08-11,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-08-18,PRD0132,L0132-01,2028-02-02,21,1,0,2,0,0,0,35.62
2025-08-18,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-08-25,PRD0132,L0132-01,2028-02-02,18,1,0,3,0,0,0,35.62
2025-08-25,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-09-01,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-09-01,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-09-08,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-09-08,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-09-15,PRD0132,AB0132,2028-01-01,1,0,0,0,1,0,0,35.62
2025-09-15,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-09-15,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-09-22,PRD0132,AB0132,2028-01-01,1,0,0,0,0,0,0,35.62
2025-09-22,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-09-22,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-09-29,PRD0132,AB0132,2028-01-01,1,0,0,0,0,0,0,35.62
2025-09-29,PRD0132,L0132-01,2028-02-02,18,1,0,0,0,0,0,35.62
2025-09-29,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-10-06,PRD0132,AB0132,2028-01-01,1,0,0,0,0,0,1,35.62
2025-10-06,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-10-06,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-10-13,PRD0132,AB0132,2028-01-01,1,0,0,0,0,0,0,35.62
2025-10-13,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-10-13,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-10-20,PRD0132,AB0132,2028-01-01,1,0,0,0,0,0,0,35.62
2025-10-20,PRD0132,L0132-01,2028-02-02,18,0,0,0,0,0,0,35.62
2025-10-20,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-10-27,PRD0132,L0132-01,2028-02-02,17,0,25,2,0,0,0,35.62
2025-10-27,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-10-27,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2025-11-03,PRD0132,L0132-01,2028-02-02,16,0,0,1,0,0,0,35.62
2025-11-03,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-11-03,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-11-10,PRD0132,L0132-01,2028-02-02,14,0,0,2,0,0,0,35.62
2025-11-10,PRD0132,L0132-02,2028-06-09,26,,0,0,0,0,0,35.62
2025-11-10,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-11-17,PRD0132,L0132-01,2028-02-02,14,0,0,0,0,0,0,35.62
2025-11-17,PRD0132,L0132-02,2028-06-09,26,,0,0,0,0,0,35.62
2025-11-17,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2025-11-24,PRD0132,L0132-01,2028-02-02,13,0,0,1,0,0,0,35.62
2025-11-24,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-11-24,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-12-01,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2025-12-01,PRD0132,L0132-02,2028-06-09,26,2,0,0,0,0,0,35.62
2025-12-01,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-12-08,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2025-12-08,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2025-12-08,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-12-15,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2025-12-15,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-12-15,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-12-22,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2025-12-22,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-12-22,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2025-12-29,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2025-12-29,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2025-12-29,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-01-05,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2026-01-05,PRD0132,L0132-02,2028-06-09,26,2,0,0,0,0,0,35.62
2026-01-05,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-01-12,PRD0132,L0132-01,2028-02-02,13,0,0,0,0,0,0,35.62
2026-01-12,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2026-01-12,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-01-19,PRD0132,L0132-01,2028-02-02,10,0,0,3,0,0,0,35.62
2026-01-19,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2026-01-19,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-01-26,PRD0132,L0132-01,2028-02-02,10,0,0,0,0,0,0,35.62
2026-01-26,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2026-01-26,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-02-02,PRD0132,L0132-01,2028-02-02,10,0,0,0,0,0,0,35.62
2026-02-02,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2026-02-02,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-02-09,PRD0132,L0132-01,2028-02-02,9,0,0,1,0,0,0,35.62
2026-02-09,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2026-02-09,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-02-16,PRD0132,L0132-01,2028-02-02,9,0,0,0,0,0,0,35.62
2026-02-16,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2026-02-16,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-02-23,PRD0132,L0132-01,2028-02-02,7,0,0,2,0,0,0,35.62
2026-02-23,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2026-02-23,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-03-02,PRD0132,L0132-01,2028-02-02,7,0,0,0,0,0,0,35.62
2026-03-02,PRD0132,L0132-02,2028-06-09,26,1,0,0,0,0,0,35.62
2026-03-02,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-03-09,PRD0132,AB0132,2028-01-01,1,0,0,0,1,0,0,35.62
2026-03-09,PRD0132,L0132-01,2028-02-02,7,0,0,0,0,0,0,35.62
2026-03-09,PRD0132,L0132-02,2028-06-09,26,0,0,0,0,0,0,35.62
2026-03-09,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-03-16,PRD0132,L0132-02,2028-06-09,20,0,46,14,0,0,0,35.62
2026-03-16,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-03-16,PRD0132,L0132-04,2029-03-20,46,1,0,0,0,0,0,35.62
2026-03-23,PRD0132,L0132-02,2028-06-09,19,0,0,1,0,0,0,35.62
2026-03-23,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-03-23,PRD0132,L0132-04,2029-03-20,46,1,0,0,0,0,0,35.62
2026-03-30,PRD0132,L0132-02,2028-06-09,19,0,0,0,0,0,0,35.62
2026-03-30,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-03-30,PRD0132,L0132-04,2029-03-20,46,0,0,0,0,0,0,35.62
2026-04-06,PRD0132,L0132-02,2028-06-09,19,0,0,0,0,0,0,35.62
2026-04-06,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-04-06,PRD0132,L0132-04,2029-03-20,46,0,0,0,0,0,0,35.62
2026-04-13,PRD0132,L0132-02,2028-06-09,19,0,0,0,0,0,0,35.62
2026-04-13,PRD0132,L0132-03,2028-11-01,25,1,0,0,0,0,0,35.62
2026-04-13,PRD0132,L0132-04,2029-03-20,46,2,0,0,0,0,0,35.62
2026-04-20,PRD0132,L0132-02,2028-06-09,17,0,0,2,0,0,0,35.62
2026-04-20,PRD0132,L0132-03,2028-11-01,25,0,0,0,0,0,0,35.62
2026-04-20,PRD0132,L0132-04,2029-03-20,46,1,0,0,0,0,0,35.62
